level_0,index,id,classification_predictions,regression_predictions,isHigh,isLow,energy_1vs3,energy_6vs10,energy_20vs30,prob
7787,787,8d75bc73ab46083716df93b28066168a6d4f24b5,1.0,1.0,0.0013112426,0.93494695,[0.         0.07979887 0.22513418 0.        ],[0.0000000e+00 2.2859599e-04 3.1525087e-05 0.0000000e+00],[0.         0.13438964 0.16399282 0.        ],1.0
70,70,fb2a966970059ca01569bbf4fcb9d7055784a53b,1.0,1.0,0.0,1.0,[0.         0.09833971 0.24367937 0.        ],[0.0000000e+00 3.3831422e-04 4.9348186e-05 0.0000000e+00],[0.         0.13965844 0.14831854 0.        ],1.0
6040,40,43a527e2ccefa52549853797d7424d8265936aac,1.0,1.0,0.00054833293,0.96057177,[0.         0.08326182 0.2288685  0.        ],[0.0000000e+00 2.5806311e-04 4.3324795e-05 0.0000000e+00],[0.         0.14368907 0.155255   0.        ],1.0
13935,935,94bb20d3e0439d46c03665eaa602f11f9a11e770,1.0,1.0,0.00062170625,0.95311654,[0.         0.0937083  0.23935367 0.        ],[0.0000000e+00 4.6058142e-04 6.3910004e-05 0.0000000e+00],[0.         0.13896506 0.15107049 0.        ],1.0
7251,251,7286aa100b17e72762f7790fb92757566e3c2615,1.0,1.0,0.00031626225,0.9663263,[0.         0.28117982 0.4269109  0.        ],[0.0000000e+00 4.8953277e-04 7.5866854e-05 0.0000000e+00],[0.         0.13987753 0.14400324 0.        ],1.0
17010,10,bd25f9422c1651cc733273ca23d7c07aab09a357,1.0,1.0,0.0011515021,0.96407735,[0.         0.19738732 0.3431483  0.        ],[0.0000000e+00 5.5163325e-04 8.2811021e-05 0.0000000e+00],[0.         0.13853982 0.1418012  0.        ],1.0
7954,954,1ee7e9407fa3c6db1cc6ca3015a06475bf8ac7d5,1.0,1.0,0.0008588135,0.9389307,[0.         0.05221459 0.19802806 0.        ],[0.0000000e+00 2.8941894e-04 3.9166691e-05 0.0000000e+00],[0.         0.13799226 0.15995143 0.        ],1.0
16965,965,7f32f74874de4b5745853f87702fcb4a08ee620a,1.0,1.0,0.0011586845,0.9402959,[0.         0.07606898 0.221897   0.        ],[0.0000000e+00 1.9527829e-04 2.8481529e-05 0.0000000e+00],[0.         0.1397379  0.16550365 0.        ],1.0
5610,610,53cdc067315931dff894ba5479a91d87d9813a13,1.0,1.0,0.002077967,0.8543773,[0.         0.1406813  0.28663337 0.        ],[0.0000000e+00 3.1054925e-04 3.8826005e-05 0.0000000e+00],[0.         0.14599007 0.15349977 0.        ],1.0
5389,389,fc3fd9fd1f72ed297988f7542d051953b01843ca,1.0,1.0,0.0014558434,0.9590739,[0.         0.1766437  0.32263818 0.        ],[0.0000000e+00 4.0094976e-04 5.1772993e-05 0.0000000e+00],[0.         0.13528094 0.13880867 0.        ],1.0
7528,528,027b182e3d1c23d9ad0dae792bd69a40f14600c9,1.0,1.0,0.0004605055,0.9723311,[0.         0.27643785 0.42260918 0.        ],[0.         0.00078023 0.00011919 0.        ],[0.         0.13625638 0.14089803 0.        ],1.0
10755,755,64eddfb872da6258e528a6d67fd5b96f57c6213c,1.0,1.0,0.0007878244,0.9632267,[0.         0.21563888 0.36182797 0.        ],[0.0000000e+00 4.0787586e-04 5.9974744e-05 0.0000000e+00],[0.         0.13708961 0.14850877 0.        ],1.0
12342,342,cc86e1f907f9dbbbe5b750199cf45950c843ea42,1.0,1.0,0.000554651,0.9506742,[0.         0.19264692 0.33893773 0.        ],[0.0000000e+00 4.5607175e-04 7.2167459e-05 0.0000000e+00],[0.         0.13749793 0.1506414  0.        ],1.0
6106,106,771fdf9f64256b79a90829988ad4bbbbff5ed387,1.0,1.0,0.0019054413,0.698887,[0.         0.11012466 0.25643054 0.        ],[0.0000000e+00 4.1570968e-04 5.5511246e-05 0.0000000e+00],[0.         0.15095183 0.13495493 0.        ],1.0
7855,855,d9f14fcead0d4c80fe61cee0121923877aecb065,1.0,1.0,0.0024683177,0.97069675,[0.         0.07950719 0.22585863 0.        ],[0.0000000e+00 2.6311213e-04 4.8344624e-05 0.0000000e+00],[0.         0.13877746 0.14668936 0.        ],1.0
15716,716,d3e915ba7ead59813ed88238bd5d61f7aafd9366,1.0,1.0,0.0018433928,0.9622177,[0.         0.12189133 0.26824415 0.        ],[0.0000000e+00 3.8941842e-04 4.7049311e-05 0.0000000e+00],[0.         0.13868676 0.13083585 0.        ],1.0
16994,994,7f6bfe6df775650898c60787cdc418b176596248,1.0,1.0,0.0012673438,0.94067115,[0.         0.07238939 0.21889007 0.        ],[0.0000000e+00 3.1132490e-04 4.5060977e-05 0.0000000e+00],[0.         0.13467509 0.1614427  0.        ],1.0
14204,204,12ba6f509813c5e6fc35c9baedc13105aac818c0,1.0,1.0,0.0010620952,0.97253084,[0.        0.2865643 0.4331083 0.       ],[0.0000000e+00 4.2278081e-04 7.5218246e-05 0.0000000e+00],[0.         0.14698553 0.13966337 0.        ],1.0
9552,552,7d0f111f90b546f458f48757ce4d49c2f5dbcad6,1.0,1.0,0.0027779937,0.9770064,[0.         0.17165725 0.31820562 0.        ],[0.0000000e+00 3.1279336e-04 5.5702152e-05 0.0000000e+00],[0.         0.14918573 0.13927354 0.        ],1.0
14728,728,ad3412bc6df4d4bae4e6cfd9c9a803db4e8da332,1.0,1.0,0.0014758408,0.97722626,[0.         0.21350864 0.36016616 0.        ],[0.0000000e+00 3.8851917e-04 5.2328331e-05 0.0000000e+00],[0.         0.14114802 0.13423282 0.        ],1.0
9609,609,5641d4e8e9f334a385d00209f01d5f102863cf22,1.0,1.0,0.0024976432,0.9436011,[0.         0.03311566 0.17996232 0.        ],[0.0000000e+00 1.6295658e-04 2.1027690e-05 0.0000000e+00],[0.         0.14165609 0.16658202 0.        ],1.0
17041,41,c6db04ad2b30367f3e69353aa4551456de7e9931,1.0,1.0,0.00093367696,0.94315577,[0.         0.20458569 0.35149074 0.        ],[0.0000000e+00 4.8807357e-04 6.5595530e-05 0.0000000e+00],[0.         0.13619798 0.15552442 0.        ],1.0
588,588,4b54bc2a645bd4bb316d75c8683b23de8c1cfda5,1.0,1.0,0.0,1.0,[0.         0.07407735 0.22131443 0.        ],[0.0000000e+00 3.1893325e-04 4.0612016e-05 0.0000000e+00],[0.         0.14300369 0.15364724 0.        ],1.0
12502,502,9cabe4bdeb7571ffe6c0e9aa76724c1111f99cda,1.0,1.0,0.0016545653,0.9256848,[0.         0.20267355 0.35007447 0.        ],[0.0000000e+00 4.1650707e-04 5.8625905e-05 0.0000000e+00],[0.         0.14052552 0.14601426 0.        ],1.0
12563,563,830e24b095036ff951e11023cb5497f14fd7943a,1.0,1.0,0.0007611215,0.9522378,[0.         0.18330248 0.33096927 0.        ],[0.0000000e+00 3.9239705e-04 6.5496562e-05 0.0000000e+00],[0.         0.13948013 0.15580401 0.        ],1.0
1854,854,33352879233bfeb99c41e50baf208d089293c889,1.0,1.0,0.0,1.0,[0.         0.04732233 0.19499841 0.        ],[0.0000000e+00 2.8636496e-04 4.8422764e-05 0.0000000e+00],[0.         0.14396778 0.150474   0.        ],1.0
12984,984,32a55308826c21b46613ff55b30d76b23d8c36e4,1.0,1.0,0.0010269582,0.9632939,[0.         0.183072   0.33079997 0.        ],[0.0000000e+00 3.9099660e-04 6.1614795e-05 0.0000000e+00],[0.         0.14506    0.14683661 0.        ],1.0
7774,774,36f7561f8d14bbf2f8cf334487ce658f077472c6,1.0,1.0,0.0015873313,0.9614661,[0.         0.09572335 0.24374919 0.        ],[0.0000000e+00 2.6906488e-04 4.1432548e-05 0.0000000e+00],[0.         0.1353896  0.14888707 0.        ],1.0
598,598,48ce40be602b9caa70dd00f997474f833d7e81f8,1.0,1.0,0.0,1.0,[0.         0.2340981  0.38225868 0.        ],[0.         0.00068667 0.00010937 0.        ],[0.         0.14827874 0.12445928 0.        ],1.0
13016,16,29157211f2b7594a76f3a27ea544251da10b4661,1.0,1.0,0.00061553717,0.97140837,[0.         0.24501008 0.3932174  0.        ],[0.         0.00079537 0.0001169  0.        ],[0.         0.14580515 0.13411316 0.        ],1.0
16524,524,13e1168bb51107d44185b538cd960e35182da234,1.0,1.0,0.00056913495,0.96109354,[0.         0.1723672  0.32066464 0.        ],[0.0000000e+00 4.3430572e-04 9.3463503e-05 0.0000000e+00],[0.         0.14252676 0.15200959 0.        ],1.0
255,255,de4337759e02e73eee6744de7a22fba6fdd24c5c,1.0,1.0,0.0,1.0,[0.         0.19732429 0.3456394  0.        ],[0.0000000e+00 4.8439912e-04 7.9851037e-05 0.0000000e+00],[0.         0.14494991 0.13706589 0.        ],1.0
1599,599,95b85a7f1c66e6c3529c4581d98705e09f574587,1.0,1.0,0.0,1.0,[0.         0.22624595 0.3746668  0.        ],[0.000000e+00 5.444579e-04 8.251939e-05 0.000000e+00],[0.         0.1403257  0.14505437 0.        ],1.0
427,427,21652cb077105b29d3467bc79ff9c5c01de4a199,1.0,1.0,0.0,1.0,[0.         0.09086001 0.23930228 0.        ],[0.0000000e+00 3.6863392e-04 5.5110038e-05 0.0000000e+00],[0.         0.13653737 0.15432696 0.        ],1.0
7552,552,a6a232a2f1478069dfedfa88f43945391b210c30,1.0,1.0,0.0020278394,0.90022993,[0.         0.10951794 0.25798306 0.        ],[0.0000000e+00 4.5807226e-04 6.8249872e-05 0.0000000e+00],[0.         0.14483242 0.1538804  0.        ],1.0
684,684,2c1dfb6ff044542fcde9e4d0f774651b691d9a5c,1.0,1.0,0.0,1.0,[0.         0.24937929 0.39786074 0.        ],[0.0000000e+00 4.7900865e-04 8.3950421e-05 0.0000000e+00],[0.        0.1471071 0.1577485 0.       ],1.0
11486,486,329ef99375d787a824d94244019ee476e6e4713a,1.0,1.0,0.0037301183,0.94383276,[0.         0.09700494 0.24584524 0.        ],[0.0000000e+00 2.4733608e-04 2.9667581e-05 0.0000000e+00],[0.         0.13932784 0.1481276  0.        ],1.0
13227,227,4aa43d9a568e9dcddc95ed3f5ff70fe82255c3fa,1.0,1.0,0.0009596348,0.9448582,[0.        0.1199534 0.2687978 0.       ],[0.0000000e+00 3.3578233e-04 5.0353974e-05 0.0000000e+00],[0.         0.13721757 0.15697618 0.        ],1.0
15382,382,2752a2aec1c2e5148cea983ce939b183ff03b96c,1.0,1.0,0.00091800094,0.9707346,[0.         0.18120292 0.3301342  0.        ],[0.000000e+00 3.218747e-04 6.398115e-05 0.000000e+00],[0.         0.13415262 0.14071693 0.        ],1.0
15866,866,72a7de364eb333632f3059db92691c01a870ff79,1.0,1.0,0.0016361773,0.95076966,[0.         0.0900486  0.23912576 0.        ],[0.0000000e+00 3.3141905e-04 4.7838879e-05 0.0000000e+00],[0.         0.13531896 0.15557215 0.        ],1.0
10201,201,331435f8d5e43dd530ef8e2608b7b1e2be8851f7,1.0,1.0,0.001090914,0.97636336,[0.         0.26419348 0.41332704 0.        ],[0.         0.00080321 0.00013262 0.        ],[0.         0.14258286 0.13652365 0.        ],1.0
8989,989,b61e3cbdd18f8624da44ee55b3477955e0f12bb0,1.0,1.0,0.0019594133,0.9564037,[0.         0.06873441 0.2179397  0.        ],[0.0000000e+00 1.9818357e-04 3.1771939e-05 0.0000000e+00],[0.         0.13758354 0.15900724 0.        ],1.0
7850,850,bd61543dd8911bf4e93b3baffe83faa647509668,1.0,1.0,0.0003235638,0.98200536,[0.         0.20243737 0.3518478  0.        ],[0.         0.00080709 0.00013696 0.        ],[0.         0.14878495 0.12837552 0.        ],1.0
16218,218,d90f1de62762b0dbaa9a440d6bcff3797a49555d,1.0,1.0,0.0023777485,0.3630525,[0.         0.23572882 0.38517848 0.        ],[0.0000000e+00 3.8650355e-04 5.3395230e-05 0.0000000e+00],[0.         0.15058546 0.14481531 0.        ],1.0
15439,439,21981ce8c75607b7149129535af1f551c092f043,1.0,1.0,0.00084751844,0.96709716,[0.         0.22531186 0.37479758 0.        ],[0.000000e+00 5.670972e-04 9.170063e-05 0.000000e+00],[0.         0.13725308 0.14247185 0.        ],1.0
7743,743,afad5be7ec200ef7f5070ab2772209c17d4fe403,1.0,1.0,0.0010106266,0.958181,[0.         0.13495877 0.28457174 0.        ],[0.0000000e+00 2.6899853e-04 4.0339411e-05 0.0000000e+00],[0.         0.13793851 0.16043764 0.        ],1.0
1067,67,52ee6a18f02d8bf7c44c5e2010995e2d0199a752,1.0,1.0,0.0,1.0,[0.         0.10728735 0.25703236 0.        ],[0.0000000e+00 2.3255324e-04 4.5128098e-05 0.0000000e+00],[0.         0.14306088 0.1519346  0.        ],1.0
14305,305,715f0698f328520a295f254ac04198f41ad72074,1.0,1.0,0.0014530122,0.9645488,[0.         0.20621805 0.3563382  0.        ],[0.0000000e+00 4.6796750e-04 5.0786177e-05 0.0000000e+00],[0.         0.13979726 0.14564392 0.        ],1.0
14321,321,f7b861b012debc05cc8e2f2a0dc9ea415db8d7b9,1.0,1.0,0.0010092258,0.955232,[0.         0.07253367 0.2228429  0.        ],[0.0000000e+00 2.8614837e-04 3.7714766e-05 0.0000000e+00],[0.         0.14174573 0.16427425 0.        ],1.0
16682,682,9f889b94d5ba352105212c52f34089c620ea4a19,1.0,1.0,0.0008267164,0.97334826,[0.         0.23891377 0.38923785 0.        ],[0.000000e+00 5.475838e-04 9.475242e-05 0.000000e+00],[0.         0.14180395 0.13203283 0.        ],1.0
12139,139,28cb2abb9a02dbd2b29d56690209fbc12fc36a17,1.0,1.0,0.00056639314,0.96653575,[0.         0.12617674 0.27663037 0.        ],[0.0000000e+00 2.9682493e-04 4.8397240e-05 0.0000000e+00],[0.         0.13863869 0.14971934 0.        ],1.0
1228,228,0acdcbe839518d609676a855ad808287e890b751,1.0,1.0,0.0,1.0,[0.         0.05455424 0.20511702 0.        ],[0.0000000e+00 2.0225608e-04 3.1578456e-05 0.0000000e+00],[0.         0.13567787 0.1610697  0.        ],1.0
13431,431,8d53a940d2041e394fe66a3cdd1e5fa66136828c,1.0,1.0,0.0022456646,0.9371964,[0.         0.03405166 0.18466325 0.        ],[0.0000000e+00 1.6075779e-04 2.2120086e-05 0.0000000e+00],[0.         0.14135557 0.1637112  0.        ],1.0
16664,664,e586f44d7ae4474200582c964f2213cbed5808b5,1.0,1.0,0.0011312068,0.9762891,[0.         0.25286016 0.40363222 0.        ],[0.         0.00061072 0.00010997 0.        ],[0.         0.14802283 0.11895543 0.        ],1.0
1162,162,01e8c0b8372534b66c42cc4a175fa0dfad4ad3ce,1.0,1.0,0.0,1.0,[0.         0.0898096  0.24059996 0.        ],[0.0000000e+00 3.1481686e-04 4.5362453e-05 0.0000000e+00],[0.         0.14531411 0.14362307 0.        ],1.0
5156,156,33eda7b4f7cfe9fb81b365a31b02f9437d1daa41,1.0,1.0,0.0020898283,0.9389839,[0.         0.03886825 0.18969771 0.        ],[0.0000000e+00 2.7348028e-04 3.8433565e-05 0.0000000e+00],[0.         0.13801947 0.16406275 0.        ],1.0
6397,397,9ad5e0ddb5b32a25af320d6571b0ca1ae94e54cb,1.0,1.0,0.0006529987,0.9625708,[0.         0.23913054 0.38997403 0.        ],[0.0000000e+00 4.8822685e-04 8.3799670e-05 0.0000000e+00],[0.         0.13527282 0.1459859  0.        ],1.0
6235,235,8c1c61461655c04eeaf25e14410f237535182e99,1.0,1.0,0.0021324456,0.9604381,[0.         0.13966891 0.29068667 0.        ],[0.000000e+00 3.079409e-04 4.842325e-05 0.000000e+00],[0.         0.14093107 0.14988863 0.        ],1.0
5221,221,5e91ef23c86fb9f6f967c4320429262307ce5919,1.0,1.0,0.00059208274,0.9664658,[0.         0.20681839 0.3578639  0.        ],[0.000000e+00 5.174055e-04 8.850541e-05 0.000000e+00],[0.         0.14425848 0.14359653 0.        ],1.0
13860,860,ebadcb2f17eba5dbb398368655fa911575fc01a2,1.0,1.0,0.0011237264,0.9660739,[0.         0.16269682 0.3138005  0.        ],[0.0000000e+00 3.7441636e-04 6.0351515e-05 0.0000000e+00],[0.         0.13457823 0.14291921 0.        ],1.0
5495,495,2796a07d95746546d22056108900bff767de05b3,1.0,1.0,0.0011295974,0.9650352,[0.         0.26113394 0.41232544 0.        ],[0.         0.00058586 0.00010296 0.        ],[0.         0.14727382 0.12061775 0.        ],1.0
13773,773,1b69d50e91c862c101787e3a0643942dacde4b71,1.0,1.0,0.002537638,0.9482695,[0.         0.08768331 0.2389403  0.        ],[0.0000000e+00 3.0201222e-04 4.4507229e-05 0.0000000e+00],[0.         0.14234717 0.16374354 0.        ],1.0
14443,443,c9bdda0f760846eb190cb3fba13f4a67d597cc5d,1.0,1.0,0.0009073615,0.93533456,[0.         0.05775312 0.20912452 0.        ],[0.0000000e+00 2.2671573e-04 2.6264983e-05 0.0000000e+00],[0.         0.13970603 0.16885124 0.        ],1.0
12488,488,bff7aae40494aef0e2f980b56afa2e11687211e9,1.0,1.0,0.0012562275,0.93096143,[0.         0.04104153 0.19241454 0.        ],[0.0000000e+00 2.4769368e-04 3.7106231e-05 0.0000000e+00],[0.         0.13662952 0.1627699  0.        ],1.0
708,708,593592aed4d304b24881663123eab69bbb39de82,1.0,1.0,0.0,1.0,[0.         0.04790012 0.19950281 0.        ],[0.000000e+00 1.908663e-04 2.395739e-05 0.000000e+00],[0.         0.14248487 0.17228957 0.        ],1.0
1554,554,da063dbe1237e4d78f79fae89f406226470dd324,1.0,1.0,0.0,1.0,[0.         0.14811079 0.2997682  0.        ],[0.0000000e+00 4.4589612e-04 6.2541549e-05 0.0000000e+00],[0.         0.14534676 0.14552999 0.        ],1.0
7199,199,0f7377532f1b44f14e058a814e94a44dd27a749d,1.0,1.0,0.0014203191,0.9660827,[0.         0.07454515 0.22621731 0.        ],[0.0000000e+00 2.7379391e-04 4.2122178e-05 0.0000000e+00],[0.         0.14271359 0.15385672 0.        ],1.0
12836,836,5b8c7479f81de7be123cbd56199af1ec028968eb,1.0,1.0,0.00040397048,0.98689395,[0.         0.12458018 0.276329   0.        ],[0.         0.00121102 0.00023125 0.        ],[0.         0.14650361 0.1198929  0.        ],1.0
16641,641,d6cd891929d552bbdf239d1030a3dbe259fcdf0c,1.0,1.0,0.0024181604,0.95895165,[0.         0.16465369 0.31658658 0.        ],[0.0000000e+00 3.4584885e-04 5.3532673e-05 0.0000000e+00],[0.         0.13944104 0.14653878 0.        ],1.0
4717,717,ad13257ed833141b5891a058ae93b5ee32653337,1.0,1.0,0.0004556179,0.96137446,[0.         0.20995787 0.36207503 0.        ],[0.000000e+00 5.076565e-04 8.725662e-05 0.000000e+00],[0.         0.13690595 0.14927503 0.        ],1.0
8924,924,82fbc0f4daf34b5da1f78a58c2adf9351ecb690b,1.0,1.0,0.001731664,0.96579313,[0.         0.13153204 0.283742   0.        ],[0.0000000e+00 3.1523354e-04 5.4694236e-05 0.0000000e+00],[0.         0.14317593 0.14373577 0.        ],1.0
9297,297,4290a80f53351b3dd0ad879b247c6252fca45e5f,1.0,1.0,0.00074350834,0.97211885,[0.         0.20169698 0.35399303 0.        ],[0.0000000e+00 4.5242658e-04 8.1964274e-05 0.0000000e+00],[0.         0.13414206 0.13719502 0.        ],1.0
8202,202,5ed752de02f90553860863b49167490b649ef0f2,1.0,1.0,0.00064125657,0.97330415,[0.         0.20609449 0.35840157 0.        ],[0.000000e+00 5.184183e-04 7.755046e-05 0.000000e+00],[0.         0.14287494 0.13763018 0.        ],1.0
5417,417,27823bfb5c20af80f40790c54c5b3f9250c90ff4,1.0,1.0,0.0015064776,0.94507,[0.        0.2136721 0.3661607 0.       ],[0.0000000e+00 4.7433737e-04 6.3711603e-05 0.0000000e+00],[0.         0.14089844 0.13346153 0.        ],1.0
12927,927,a66cfc8ab13fb13720b345aa23307375c91515e8,1.0,1.0,0.0019005835,0.93639696,[0.         0.07433544 0.226923   0.        ],[0.000000e+00 3.218353e-04 4.414687e-05 0.000000e+00],[0.         0.13746527 0.16064055 0.        ],1.0
4348,348,abc9a7f8eb5b876e642b0008a9e682e7c6107fd3,1.0,1.0,0.0015324354,0.9470264,[0.         0.03725401 0.18993036 0.        ],[0.0000000e+00 2.6551442e-04 3.7226997e-05 0.0000000e+00],[0.         0.13327235 0.16190204 0.        ],1.0
14905,905,ecc4399ee757c2a9aa47c12375197e66de76f6eb,1.0,1.0,0.0023041666,0.972947,[0.         0.11205158 0.2650676  0.        ],[0.0000000e+00 2.4211996e-04 3.6831898e-05 0.0000000e+00],[0.         0.13916793 0.15251076 0.        ],1.0
856,856,23d3b110cea8ae419b8a68d38c98a1c37e7479ae,1.0,1.0,0.0,1.0,[0.         0.14991225 0.3031035  0.        ],[0.0000000e+00 4.3554555e-04 6.1451319e-05 0.0000000e+00],[0.         0.14417507 0.15130225 0.        ],1.0
8249,249,1b84ec5a06d3315bf698bf4a836b4940696e81eb,1.0,1.0,0.0008121729,0.9723141,[0.         0.08774404 0.24097785 0.        ],[0.0000000e+00 3.5439213e-04 5.6445329e-05 0.0000000e+00],[0.         0.14652285 0.1564528  0.        ],1.0
49,49,441470dc78032f61511a8e1e215c2c4db51b028e,1.0,1.0,0.0,1.0,[0.         0.1908501  0.34409118 0.        ],[0.000000e+00 5.048392e-04 7.765778e-05 0.000000e+00],[0.         0.14572366 0.12974983 0.        ],1.0
42,42,23e73a9d79af0459cfd6b170a0aa7f11f3ec35c9,1.0,1.0,0.0,1.0,[0.         0.0936425  0.24689145 0.        ],[0.0000000e+00 2.7880596e-04 3.7389873e-05 0.0000000e+00],[0.         0.14001247 0.15482679 0.        ],1.0
4940,940,a960f8b669f9f29a418226246a7b559b9ea9be21,1.0,1.0,0.00038975477,0.97243536,[0.         0.29817522 0.45165896 0.        ],[0.0000000e+00 5.7764584e-04 8.4413798e-05 0.0000000e+00],[0.         0.1441122  0.14329867 0.        ],1.0
11549,549,52922c5305b5674dbc942598e37e3962e7fc79b9,1.0,1.0,0.00049608946,0.9776562,[0.         0.2633859  0.41694188 0.        ],[0.0000000e+00 6.5694470e-04 8.6566026e-05 0.0000000e+00],[0.         0.14091475 0.1341688  0.        ],1.0
10429,429,e84aad82ae5befb186d03cf2711a2b785867392e,1.0,1.0,0.0015254319,0.98213214,[0.         0.1672474  0.32099748 0.        ],[0.000000e+00 4.727099e-04 7.707962e-05 0.000000e+00],[0.         0.15173692 0.13870972 0.        ],1.0
16306,306,f3fcbcd065ac3dca6ece06207a0d66d1f3cdeadb,1.0,1.0,0.0020632744,0.9435873,[0.         0.0386184  0.19239563 0.        ],[0.0000000e+00 2.3956175e-04 3.0961721e-05 0.0000000e+00],[0.         0.14435834 0.1584663  0.        ],1.0
11125,125,21db5f4ea73227329745c71f194db41fdc26e594,1.0,1.0,0.0016600788,0.9690228,[0.         0.19966823 0.35345858 0.        ],[0.000000e+00 3.839500e-04 6.374678e-05 0.000000e+00],[0.         0.13610697 0.14042276 0.        ],1.0
7463,463,02aa5b36a815de722bb7c905cbb73c2cae1e96e7,1.0,1.0,0.00091457367,0.9309319,[0.         0.02736373 0.18119673 0.        ],[0.000000e+00 1.958029e-04 2.670578e-05 0.000000e+00],[0.         0.13878505 0.17286502 0.        ],1.0
1983,983,4ed1eb20e3219b67984860191aa9fbc265770c1b,1.0,1.0,0.0,1.0,[0.         0.26810864 0.42251995 0.        ],[0.         0.00078945 0.00012287 0.        ],[0.         0.13628817 0.13907653 0.        ],1.0
11615,615,0e3ce9016016e1fe52bb3937d85efc85eaee09e4,1.0,1.0,0.0010680854,0.9463526,[0.         0.09947153 0.25405136 0.        ],[0.0000000e+00 2.1260373e-04 3.0527019e-05 0.0000000e+00],[0.         0.140437   0.16459417 0.        ],1.0
7405,405,1b478c27407785a85b6c982b1f8bcd1bfdf2186b,1.0,1.0,0.0034045875,0.9573984,[0.         0.11445185 0.26909015 0.        ],[0.000000e+00 3.187068e-04 4.158106e-05 0.000000e+00],[0.         0.14514317 0.14530672 0.        ],1.0
16405,405,52dfa8c2f63bbba546f9546bd1db4dca3242f4a1,1.0,1.0,0.0022425652,0.9556416,[0.         0.18216527 0.3368213  0.        ],[0.0000000e+00 2.9991646e-04 4.2629588e-05 0.0000000e+00],[0.         0.13546258 0.1416064  0.        ],1.0
